,Qname,Flag,Rname,Pos,MapQ,CIGAR,Organims
2029,NZ_CP048049.1_153,145,NC_009480.1,986469,8,150M,subsp_michi_contigs
2030,NZ_CP048049.1_154,153,NC_009480.1,694390,0,150M,subsp_michi_contigs
2031,NZ_CP048049.1_155,97,NC_009480.1,257126,3,150M,subsp_michi_contigs
2032,NZ_CP048049.1_155,145,NC_009480.1,257006,3,150M,subsp_michi_contigs
2033,NZ_CP048049.1_156,97,NC_009480.1,848511,3,150M,subsp_michi_contigs
2034,NZ_CP048049.1_156,145,NC_009480.1,848391,3,150M,subsp_michi_contigs
2035,NZ_CP048049.1_157,153,NC_009480.1,3141670,8,150M,subsp_michi_contigs
2036,NC_010407.1_0,97,NC_009480.1,2994748,24,150M,subsp_michi_contigs
2037,NC_010407.1_0,145,NC_009480.1,2994628,24,150M,subsp_michi_contigs
2038,NZ_CP048049.1_135,97,NC_009480.1,2102728,3,150M,subsp_michi_contigs
2039,NZ_CP048049.1_135,145,NC_009480.1,2102608,3,150M,subsp_michi_contigs
2040,NZ_CP048049.1_136,153,NC_009480.1,1385088,0,150M,subsp_michi_contigs
2041,NZ_CP048049.1_137,97,NC_009480.1,1645901,24,150M,subsp_michi_contigs
2042,NZ_CP048049.1_137,145,NC_009480.1,1645781,24,150M,subsp_michi_contigs
2043,NZ_CP048049.1_139,97,NC_009480.1,2491374,8,150M,subsp_michi_contigs
2044,NZ_CP048049.1_139,145,NC_009480.1,2491254,8,150M,subsp_michi_contigs
2045,NZ_CP048049.1_142,97,NC_009480.1,2364917,42,150M,subsp_michi_contigs
2046,NZ_CP048049.1_142,145,NC_009480.1,2364797,42,150M,subsp_michi_contigs
2047,NZ_CP048049.1_145,97,NC_009480.1,2517443,42,150M,subsp_michi_contigs
2048,NZ_CP048049.1_145,145,NC_009480.1,2517323,42,150M,subsp_michi_contigs
2049,NZ_CP048049.1_146,97,NC_009480.1,2005526,0,150M,subsp_michi_contigs
2050,NZ_CP048049.1_146,145,NC_009480.1,2005406,0,139M1D11M,subsp_michi_contigs
2051,NZ_CP048049.1_147,97,NC_009480.1,211342,42,150M,subsp_michi_contigs
2052,NZ_CP048049.1_147,145,NC_009480.1,211221,42,44M1D106M,subsp_michi_contigs
2053,NZ_CP048049.1_148,97,NC_009480.1,2269361,23,150M,subsp_michi_contigs
2054,NZ_CP048049.1_148,145,NC_009480.1,2269241,23,150M,subsp_michi_contigs
2055,NZ_CP048049.1_149,97,NC_009480.1,1161008,3,150M,subsp_michi_contigs
2056,NZ_CP048049.1_149,145,NC_009480.1,1160888,3,150M,subsp_michi_contigs
2057,NC_010407.1_1,81,NC_009480.1,2180077,0,150M,subsp_michi_contigs
2058,NC_010407.1_1,161,NC_009480.1,2180197,0,150M,subsp_michi_contigs
2059,NC_010407.1_3,153,NC_009480.1,1140150,8,150M,subsp_michi_contigs
2060,NC_010407.1_5,97,NC_009480.1,1246594,3,150M,subsp_michi_contigs
2061,NC_010407.1_5,145,NC_009480.1,1246474,3,150M,subsp_michi_contigs
2062,NC_010407.1_8,97,NC_009480.1,219348,23,150M,subsp_michi_contigs
2063,NC_010407.1_8,145,NC_009480.1,219228,23,150M,subsp_michi_contigs
2064,NC_010407.1_10,97,NC_009480.1,1810641,8,150M,subsp_michi_contigs
2065,NC_010407.1_10,145,NC_009480.1,1810521,8,150M,subsp_michi_contigs
2066,NC_010407.1_11,81,NC_009480.1,2263170,8,150M,subsp_michi_contigs
2067,NC_010407.1_11,161,NC_009480.1,2263290,8,150M,subsp_michi_contigs
2068,NC_010407.1_13,81,NC_009480.1,1730711,40,150M,subsp_michi_contigs
2069,NC_010407.1_13,161,NC_009480.1,1730831,40,150M,subsp_michi_contigs
2070,NC_010407.1_14,81,NC_009480.1,3098933,8,54M1D4M1I91M,subsp_michi_contigs
2071,NC_010407.1_14,161,NC_009480.1,3099053,8,123M1I26M,subsp_michi_contigs
2072,NC_010407.1_16,97,NC_009480.1,1574783,0,150M,subsp_michi_contigs
2073,NC_010407.1_16,145,NC_009480.1,1574663,0,150M,subsp_michi_contigs
2074,NC_010407.1_17,97,NC_009480.1,1990478,3,150M,subsp_michi_contigs
2075,NC_010407.1_17,145,NC_009480.1,1990370,3,46M12I92M,subsp_michi_contigs
2076,NC_010407.1_18,137,NC_009480.1,1768778,23,150M,subsp_michi_contigs
2077,NC_010407.1_19,81,NC_009480.1,1788848,42,20M1I129M,subsp_michi_contigs
2078,NC_010407.1_19,161,NC_009480.1,1788967,42,150M,subsp_michi_contigs
2079,NC_010407.1_21,97,NC_009480.1,579456,42,150M,subsp_michi_contigs
2080,NC_010407.1_21,145,NC_009480.1,579336,42,150M,subsp_michi_contigs
2081,NC_010407.1_22,73,NC_009480.1,1201342,0,150M,subsp_michi_contigs
2082,NC_010407.1_23,153,NC_009480.1,312198,0,150M,subsp_michi_contigs
2083,NC_010407.1_24,97,NC_009480.1,2536082,42,150M,subsp_michi_contigs
2084,NC_010407.1_24,145,NC_009480.1,2535962,42,150M,subsp_michi_contigs
2085,NC_010407.1_25,97,NC_009480.1,2583593,24,150M,subsp_michi_contigs
2086,NC_010407.1_25,145,NC_009480.1,2583473,24,150M,subsp_michi_contigs
2087,NC_010407.1_26,81,NC_009480.1,1495702,23,150M,subsp_michi_contigs
2088,NC_010407.1_26,161,NC_009480.1,1495822,23,150M,subsp_michi_contigs
2089,NC_010407.1_29,89,NC_009480.1,952185,3,150M,subsp_michi_contigs
2090,NC_010407.1_31,81,NC_009480.1,3178061,3,4M3I21M3I119M,subsp_michi_contigs
2091,NC_010407.1_31,161,NC_009480.1,3178175,3,150M,subsp_michi_contigs
2092,NC_010407.1_32,153,NC_009480.1,645437,0,107M1I42M,subsp_michi_contigs
2093,NC_010407.1_50,97,NC_009480.1,3207551,23,150M,subsp_michi_contigs
2094,NC_010407.1_50,145,NC_009480.1,3207431,23,150M,subsp_michi_contigs
2095,NC_010407.1_53,97,NC_009480.1,2521699,40,150M,subsp_michi_contigs
2096,NC_010407.1_53,145,NC_009480.1,2521579,40,150M,subsp_michi_contigs
2097,NC_010407.1_54,81,NC_009480.1,2181685,40,150M,subsp_michi_contigs
2098,NC_010407.1_54,161,NC_009480.1,2181805,40,150M,subsp_michi_contigs
2099,NC_010407.1_55,89,NC_009480.1,2332217,0,150M,subsp_michi_contigs
2100,NC_010407.1_56,73,NC_009480.1,360631,3,150M,subsp_michi_contigs
2101,NC_010407.1_57,97,NC_009480.1,1216705,40,150M,subsp_michi_contigs
2102,NC_010407.1_57,145,NC_009480.1,1216585,40,150M,subsp_michi_contigs
2103,NC_010407.1_58,97,NC_009480.1,919848,3,150M,subsp_michi_contigs
2104,NC_010407.1_58,145,NC_009480.1,919728,3,150M,subsp_michi_contigs
2105,NC_010407.1_59,81,NC_009480.1,3172178,0,150M,subsp_michi_contigs
2106,NC_010407.1_59,161,NC_009480.1,3172298,0,130M6I14M,subsp_michi_contigs
2107,NC_010407.1_60,97,NC_009480.1,248923,24,150M,subsp_michi_contigs
2108,NC_010407.1_60,145,NC_009480.1,248803,24,150M,subsp_michi_contigs
2109,NC_010407.1_61,81,NC_009480.1,2967558,40,150M,subsp_michi_contigs
2110,NC_010407.1_61,161,NC_009480.1,2967678,40,150M,subsp_michi_contigs
2111,NC_010407.1_62,97,NC_009480.1,1855501,8,150M,subsp_michi_contigs
2112,NC_010407.1_62,145,NC_009480.1,1855381,8,150M,subsp_michi_contigs
2113,NC_010407.1_35,97,NC_009480.1,1006085,24,150M,subsp_michi_contigs
2114,NC_010407.1_35,145,NC_009480.1,1005965,24,150M,subsp_michi_contigs
2115,NC_010407.1_37,81,NC_009480.1,2039780,24,150M,subsp_michi_contigs
2116,NC_010407.1_37,161,NC_009480.1,2039900,24,150M,subsp_michi_contigs
2117,NC_010407.1_38,97,NC_009480.1,617200,8,150M,subsp_michi_contigs
2118,NC_010407.1_38,145,NC_009480.1,617080,8,150M,subsp_michi_contigs
2119,NC_010407.1_40,81,NC_009480.1,2394891,40,150M,subsp_michi_contigs
2120,NC_010407.1_40,161,NC_009480.1,2395011,40,150M,subsp_michi_contigs
2121,NC_010407.1_42,97,NC_009480.1,1930279,40,150M,subsp_michi_contigs
2122,NC_010407.1_42,145,NC_009480.1,1930159,40,150M,subsp_michi_contigs
2123,NC_010407.1_44,81,NC_009480.1,2402279,3,150M,subsp_michi_contigs
2124,NC_010407.1_44,161,NC_009480.1,2402399,3,150M,subsp_michi_contigs
2125,NC_010407.1_45,97,NC_009480.1,3275361,8,150M,subsp_michi_contigs
2126,NC_010407.1_45,145,NC_009480.1,3275241,8,150M,subsp_michi_contigs
2127,NC_010407.1_46,81,NC_009480.1,1392293,3,150M,subsp_michi_contigs
2128,NC_010407.1_46,161,NC_009480.1,1392413,3,150M,subsp_michi_contigs
2129,NC_010407.1_47,97,NC_009480.1,849929,23,150M,subsp_michi_contigs
2130,NC_010407.1_47,145,NC_009480.1,849809,23,150M,subsp_michi_contigs
2131,NC_010407.1_48,97,NC_009480.1,1587933,23,150M,subsp_michi_contigs
2132,NC_010407.1_48,145,NC_009480.1,1587813,23,150M,subsp_michi_contigs
2133,NC_010407.1_65,97,NC_009480.1,992683,24,150M,subsp_michi_contigs
2134,NC_010407.1_65,145,NC_009480.1,992563,24,150M,subsp_michi_contigs
2135,NC_010407.1_66,97,NC_009480.1,1545932,24,150M,subsp_michi_contigs
2136,NC_010407.1_66,145,NC_009480.1,1545812,24,150M,subsp_michi_contigs
2137,NC_010407.1_69,81,NC_009480.1,2922119,42,150M,subsp_michi_contigs
2138,NC_010407.1_69,161,NC_009480.1,2922239,42,150M,subsp_michi_contigs
2139,NC_010407.1_70,81,NC_009480.1,2984679,3,150M,subsp_michi_contigs
2140,NC_010407.1_70,161,NC_009480.1,2984799,3,71M1I17M10I51M,subsp_michi_contigs
2141,NC_010407.1_71,73,NC_009480.1,381946,40,150M,subsp_michi_contigs
2142,NC_010407.1_73,97,NC_009480.1,1327961,24,150M,subsp_michi_contigs
2143,NC_010407.1_73,145,NC_009480.1,1327841,24,150M,subsp_michi_contigs
2144,NC_010407.1_74,97,NC_009480.1,355380,23,150M,subsp_michi_contigs
2145,NC_010407.1_74,145,NC_009480.1,355260,23,150M,subsp_michi_contigs
2146,NC_010407.1_75,81,NC_009480.1,1527378,0,150M,subsp_michi_contigs
2147,NC_010407.1_75,161,NC_009480.1,1527498,0,150M,subsp_michi_contigs
2148,NC_010407.1_76,97,NC_009480.1,933591,23,150M,subsp_michi_contigs
2149,NC_010407.1_76,145,NC_009480.1,933471,23,150M,subsp_michi_contigs
2150,NC_010407.1_77,97,NC_009480.1,577819,40,150M,subsp_michi_contigs
2151,NC_010407.1_77,145,NC_009480.1,577699,40,150M,subsp_michi_contigs
2152,NC_010407.1_79,81,NC_009480.1,2762314,3,150M,subsp_michi_contigs
2153,NC_010407.1_79,161,NC_009480.1,2762434,3,150M,subsp_michi_contigs
2154,NC_010407.1_81,97,NC_009480.1,1328877,3,150M,subsp_michi_contigs
2155,NC_010407.1_81,145,NC_009480.1,1328757,3,150M,subsp_michi_contigs
2156,NC_010407.1_82,97,NC_009480.1,590892,23,150M,subsp_michi_contigs
2157,NC_010407.1_82,145,NC_009480.1,590772,23,150M,subsp_michi_contigs
2158,NC_010407.1_85,97,NC_009480.1,355398,23,150M,subsp_michi_contigs
2159,NC_010407.1_85,145,NC_009480.1,355278,23,150M,subsp_michi_contigs
2160,NC_010407.1_86,81,NC_009480.1,2105530,0,150M,subsp_michi_contigs
2161,NC_010407.1_86,161,NC_009480.1,2105650,0,150M,subsp_michi_contigs
2162,NC_010407.1_87,97,NC_009480.1,3068035,3,150M,subsp_michi_contigs
2163,NC_010407.1_87,145,NC_009480.1,3067915,3,150M,subsp_michi_contigs
2164,NC_010407.1_88,97,NC_009480.1,1167584,24,150M,subsp_michi_contigs
2165,NC_010407.1_88,145,NC_009480.1,1167464,24,150M,subsp_michi_contigs
2166,NC_010407.1_89,81,NC_009480.1,2176139,0,150M,subsp_michi_contigs
2167,NC_010407.1_89,161,NC_009480.1,2176259,0,150M,subsp_michi_contigs
2168,NC_010407.1_90,97,NC_009480.1,1152597,24,150M,subsp_michi_contigs
2169,NC_010407.1_90,145,NC_009480.1,1152477,24,150M,subsp_michi_contigs
2170,NC_010407.1_91,153,NC_009480.1,1836430,42,150M,subsp_michi_contigs
2171,NC_010407.1_92,81,NC_009480.1,2895502,24,150M,subsp_michi_contigs
2172,NC_010407.1_92,161,NC_009480.1,2895622,24,150M,subsp_michi_contigs
2173,NC_010407.1_93,97,NC_009480.1,1154066,23,150M,subsp_michi_contigs
2174,NC_010407.1_93,145,NC_009480.1,1153946,23,150M,subsp_michi_contigs
2175,NC_010407.1_94,81,NC_009480.1,1369959,23,150M,subsp_michi_contigs
2176,NC_010407.1_94,161,NC_009480.1,1370079,23,150M,subsp_michi_contigs
2177,NC_010407.1_97,97,NC_009480.1,2572463,23,150M,subsp_michi_contigs
2178,NC_010407.1_97,145,NC_009480.1,2572343,23,150M,subsp_michi_contigs
2179,NC_010407.1_99,97,NC_009480.1,1412957,0,8M1D131M1D11M,subsp_michi_contigs
2180,NC_010407.1_99,145,NC_009480.1,1412836,0,16M1D112M1D22M,subsp_michi_contigs
2181,NC_010407.1_100,97,NC_009480.1,2836753,3,150M,subsp_michi_contigs
2182,NC_010407.1_100,145,NC_009480.1,2836633,3,150M,subsp_michi_contigs
2183,NC_010407.1_101,81,NC_009480.1,3104080,3,150M,subsp_michi_contigs
2184,NC_010407.1_101,161,NC_009480.1,3104200,3,150M,subsp_michi_contigs
2185,NC_010407.1_102,81,NC_009480.1,1685836,40,150M,subsp_michi_contigs
2186,NC_010407.1_102,161,NC_009480.1,1685956,40,150M,subsp_michi_contigs
2187,NC_010407.1_103,81,NC_009480.1,830230,23,150M,subsp_michi_contigs
2188,NC_010407.1_103,161,NC_009480.1,830350,23,150M,subsp_michi_contigs
2189,NC_010407.1_104,97,NC_009480.1,2827845,3,150M,subsp_michi_contigs
2190,NC_010407.1_104,145,NC_009480.1,2827725,3,150M,subsp_michi_contigs
2191,NC_010407.1_105,81,NC_009480.1,3155187,40,150M,subsp_michi_contigs
2192,NC_010407.1_105,161,NC_009480.1,3155307,40,150M,subsp_michi_contigs
2193,NC_010407.1_106,97,NC_009480.1,3290162,3,150M,subsp_michi_contigs
2194,NC_010407.1_106,145,NC_009480.1,3290042,3,150M,subsp_michi_contigs
2195,NC_010407.1_109,97,NC_009480.1,1836879,40,150M,subsp_michi_contigs
2196,NC_010407.1_109,145,NC_009480.1,1836759,40,150M,subsp_michi_contigs
2197,NC_010407.1_111,97,NC_009480.1,1206838,23,150M,subsp_michi_contigs
2198,NC_010407.1_111,145,NC_009480.1,1206718,23,150M,subsp_michi_contigs
2199,NC_010407.1_112,97,NC_009480.1,572704,8,150M,subsp_michi_contigs
2200,NC_010407.1_112,145,NC_009480.1,572584,8,150M,subsp_michi_contigs
2201,NC_010407.1_115,81,NC_009480.1,1111939,24,93M1I56M,subsp_michi_contigs
2202,NC_010407.1_115,161,NC_009480.1,1112058,24,150M,subsp_michi_contigs
2203,NC_010407.1_119,97,NC_009480.1,1569241,3,150M,subsp_michi_contigs
2204,NC_010407.1_119,145,NC_009480.1,1569121,3,150M,subsp_michi_contigs
2205,NC_010407.1_120,97,NC_009480.1,1874703,23,150M,subsp_michi_contigs
2206,NC_010407.1_120,145,NC_009480.1,1874583,23,150M,subsp_michi_contigs
2207,NC_010407.1_123,97,NC_009480.1,294319,0,150M,subsp_michi_contigs
2208,NC_010407.1_123,145,NC_009480.1,294199,0,150M,subsp_michi_contigs
2209,NC_010407.1_124,81,NC_009480.1,2068142,23,150M,subsp_michi_contigs
2210,NC_010407.1_124,161,NC_009480.1,2068262,23,150M,subsp_michi_contigs
2211,NC_010407.1_125,97,NC_009480.1,1595709,24,150M,subsp_michi_contigs
2212,NC_010407.1_125,145,NC_009480.1,1595589,24,150M,subsp_michi_contigs
2213,NC_010407.1_126,97,NC_009480.1,235018,23,74M6I63M1D7M,subsp_michi_contigs
2214,NC_010407.1_126,145,NC_009480.1,234898,23,150M,subsp_michi_contigs
2215,NC_010407.1_127,81,NC_009480.1,1463091,23,150M,subsp_michi_contigs
2216,NC_010407.1_127,161,NC_009480.1,1463211,23,150M,subsp_michi_contigs
2217,NC_010407.1_128,97,NC_009480.1,1295835,23,150M,subsp_michi_contigs
2218,NC_010407.1_128,145,NC_009480.1,1295715,23,150M,subsp_michi_contigs
2219,NC_010407.1_161,81,NC_009480.1,1721174,42,150M,subsp_michi_contigs
2220,NC_010407.1_161,161,NC_009480.1,1721294,42,150M,subsp_michi_contigs
2221,NC_010407.1_164,81,NC_009480.1,1774502,8,150M,subsp_michi_contigs
2222,NC_010407.1_164,161,NC_009480.1,1774622,8,150M,subsp_michi_contigs
2223,NC_010407.1_167,97,NC_009480.1,1809663,23,150M,subsp_michi_contigs
2224,NC_010407.1_167,145,NC_009480.1,1809543,23,150M,subsp_michi_contigs
2225,NC_010407.1_168,97,NC_009480.1,3213409,23,150M,subsp_michi_contigs
2226,NC_010407.1_168,145,NC_009480.1,3213289,23,150M,subsp_michi_contigs
2227,NC_010407.1_146,97,NC_009480.1,2015221,42,150M,subsp_michi_contigs
2228,NC_010407.1_146,145,NC_009480.1,2015101,42,150M,subsp_michi_contigs
2229,NC_010407.1_148,81,NC_009480.1,2271784,23,21M1I69M2D59M,subsp_michi_contigs
2230,NC_010407.1_148,161,NC_009480.1,2271905,23,43M1I3M1D103M,subsp_michi_contigs
2231,NC_010407.1_150,97,NC_009480.1,2526631,24,150M,subsp_michi_contigs
2232,NC_010407.1_150,145,NC_009480.1,2526511,24,150M,subsp_michi_contigs
2233,NC_010407.1_151,81,NC_009480.1,1348976,0,150M,subsp_michi_contigs
2234,NC_010407.1_151,161,NC_009480.1,1349096,0,150M,subsp_michi_contigs
2235,NC_010407.1_152,97,NC_009480.1,1030798,8,150M,subsp_michi_contigs
2236,NC_010407.1_152,145,NC_009480.1,1030678,8,150M,subsp_michi_contigs
2237,NC_010407.1_153,97,NC_009480.1,1970716,24,150M,subsp_michi_contigs
2238,NC_010407.1_153,145,NC_009480.1,1970596,24,150M,subsp_michi_contigs
2239,NC_010407.1_155,81,NC_009480.1,2978464,8,150M,subsp_michi_contigs
2240,NC_010407.1_155,161,NC_009480.1,2978584,8,73M1D6M1I70M,subsp_michi_contigs
2241,NC_010407.1_156,97,NC_009480.1,3246334,42,150M,subsp_michi_contigs
2242,NC_010407.1_156,145,NC_009480.1,3246214,42,150M,subsp_michi_contigs
2243,NC_010407.1_158,97,NC_009480.1,1958762,23,150M,subsp_michi_contigs
2244,NC_010407.1_158,145,NC_009480.1,1958642,23,150M,subsp_michi_contigs
2245,NC_010407.1_160,97,NC_009480.1,1930629,40,150M,subsp_michi_contigs
2246,NC_010407.1_160,145,NC_009480.1,1930509,40,150M,subsp_michi_contigs
2247,NC_010407.1_129,81,NC_009480.1,2208120,8,150M,subsp_michi_contigs
2248,NC_010407.1_129,161,NC_009480.1,2208240,8,150M,subsp_michi_contigs
2249,NC_010407.1_131,97,NC_009480.1,2735051,8,150M,subsp_michi_contigs
2250,NC_010407.1_131,145,NC_009480.1,2734931,8,150M,subsp_michi_contigs
2251,NC_010407.1_132,81,NC_009480.1,2941166,42,150M,subsp_michi_contigs
2252,NC_010407.1_132,161,NC_009480.1,2941286,42,150M,subsp_michi_contigs
2253,NC_010407.1_134,97,NC_009480.1,988127,24,150M,subsp_michi_contigs
2254,NC_010407.1_134,145,NC_009480.1,988007,24,150M,subsp_michi_contigs
2255,NC_010407.1_135,97,NC_009480.1,1875320,40,150M,subsp_michi_contigs
2256,NC_010407.1_135,145,NC_009480.1,1875200,40,150M,subsp_michi_contigs
2257,NC_010407.1_136,81,NC_009480.1,676645,23,150M,subsp_michi_contigs
2258,NC_010407.1_136,161,NC_009480.1,676765,23,150M,subsp_michi_contigs
2259,NC_010407.1_140,89,NC_009480.1,1724720,23,150M,subsp_michi_contigs
2260,NC_010407.1_141,97,NC_009480.1,1585514,0,150M,subsp_michi_contigs
2261,NC_010407.1_141,145,NC_009480.1,1585394,0,150M,subsp_michi_contigs
2262,NC_010407.1_142,97,NC_009480.1,1252423,23,150M,subsp_michi_contigs
2263,NC_010407.1_142,145,NC_009480.1,1252303,23,150M,subsp_michi_contigs
2264,NC_010407.1_143,81,NC_009480.1,2754068,24,150M,subsp_michi_contigs
2265,NC_010407.1_143,161,NC_009480.1,2754188,24,150M,subsp_michi_contigs
2266,NC_010407.1_144,97,NC_009480.1,1317231,3,135M9I6M,subsp_michi_contigs
2267,NC_010407.1_144,145,NC_009480.1,1317111,3,150M,subsp_michi_contigs
2268,NZ_CP086350.1_32,97,NC_009480.1,1103051,3,150M,subsp_michi_contigs
2269,NZ_CP086350.1_32,145,NC_009480.1,1102931,3,150M,subsp_michi_contigs
2270,NZ_CP086350.1_33,97,NC_009480.1,1474092,24,150M,subsp_michi_contigs
2271,NZ_CP086350.1_33,145,NC_009480.1,1473972,24,150M,subsp_michi_contigs
2272,NZ_CP086350.1_34,97,NC_009480.1,809507,40,150M,subsp_michi_contigs
2273,NZ_CP086350.1_34,145,NC_009480.1,809387,40,150M,subsp_michi_contigs
2274,NZ_CP086350.1_35,97,NC_009480.1,1197895,23,150M,subsp_michi_contigs
2275,NZ_CP086350.1_35,145,NC_009480.1,1197775,23,150M,subsp_michi_contigs
2276,NZ_CP086350.1_40,97,NC_009480.1,2747067,23,4M3I143M,subsp_michi_contigs
2277,NZ_CP086350.1_40,145,NC_009480.1,2746944,23,150M,subsp_michi_contigs
2278,NZ_CP086350.1_43,97,NC_009480.1,1088707,0,7M1D143M,subsp_michi_contigs
2279,NZ_CP086350.1_43,145,NC_009480.1,1088582,0,130M6D20M,subsp_michi_contigs
2280,NZ_CP086350.1_44,97,NC_009480.1,1089034,40,150M,subsp_michi_contigs
2281,NZ_CP086350.1_44,145,NC_009480.1,1088914,40,150M,subsp_michi_contigs
2282,NZ_CP086350.1_45,97,NC_009480.1,2749366,23,150M,subsp_michi_contigs
2283,NZ_CP086350.1_45,145,NC_009480.1,2749246,23,150M,subsp_michi_contigs
2284,NZ_CP086350.1_46,97,NC_009480.1,843735,3,150M,subsp_michi_contigs
2285,NZ_CP086350.1_46,145,NC_009480.1,843615,3,150M,subsp_michi_contigs
2286,NZ_CP086350.1_0,97,NC_009480.1,1592258,23,150M,subsp_michi_contigs
2287,NZ_CP086350.1_0,145,NC_009480.1,1592138,23,150M,subsp_michi_contigs
2288,NZ_CP086350.1_1,97,NC_009480.1,2744794,3,150M,subsp_michi_contigs
2289,NZ_CP086350.1_1,145,NC_009480.1,2744673,3,23M1D127M,subsp_michi_contigs
2290,NZ_CP086350.1_2,97,NC_009480.1,1794790,24,150M,subsp_michi_contigs
2291,NZ_CP086350.1_2,145,NC_009480.1,1794670,24,150M,subsp_michi_contigs
2292,NZ_CP086350.1_3,97,NC_009480.1,2336444,8,150M,subsp_michi_contigs
2293,NZ_CP086350.1_3,145,NC_009480.1,2336324,8,150M,subsp_michi_contigs
2294,NZ_CP086350.1_4,97,NC_009480.1,353271,8,150M,subsp_michi_contigs
2295,NZ_CP086350.1_4,145,NC_009480.1,353151,8,150M,subsp_michi_contigs
2296,NZ_CP086350.1_5,97,NC_009480.1,2116800,23,150M,subsp_michi_contigs
2297,NZ_CP086350.1_5,145,NC_009480.1,2116680,23,150M,subsp_michi_contigs
2298,NZ_CP086350.1_6,97,NC_009480.1,2996956,3,150M,subsp_michi_contigs
2299,NZ_CP086350.1_6,145,NC_009480.1,2996836,3,150M,subsp_michi_contigs
2300,NZ_CP086350.1_7,97,NC_009480.1,1058325,24,150M,subsp_michi_contigs
2301,NZ_CP086350.1_7,145,NC_009480.1,1058205,24,150M,subsp_michi_contigs
2302,NZ_CP086350.1_8,97,NC_009480.1,765468,3,150M,subsp_michi_contigs
2303,NZ_CP086350.1_8,145,NC_009480.1,765348,3,150M,subsp_michi_contigs
2304,NZ_CP086350.1_9,97,NC_009480.1,355815,0,46M1D20M1D32M2D52M,subsp_michi_contigs
2305,NZ_CP086350.1_9,145,NC_009480.1,355695,0,150M,subsp_michi_contigs
2306,NZ_CP086350.1_11,153,NC_009480.1,608120,0,44M3I103M,subsp_michi_contigs
2307,NZ_CP086350.1_12,97,NC_009480.1,1368507,23,150M,subsp_michi_contigs
2308,NZ_CP086350.1_12,145,NC_009480.1,1368387,23,150M,subsp_michi_contigs
2309,NZ_CP086350.1_13,97,NC_009480.1,2784833,40,150M,subsp_michi_contigs
2310,NZ_CP086350.1_13,145,NC_009480.1,2784713,40,150M,subsp_michi_contigs
2311,NZ_CP086350.1_14,97,NC_009480.1,1667508,24,150M,subsp_michi_contigs
2312,NZ_CP086350.1_14,145,NC_009480.1,1667388,24,150M,subsp_michi_contigs
2313,NZ_CP086350.1_15,97,NC_009480.1,1553004,42,150M,subsp_michi_contigs
2314,NZ_CP086350.1_15,145,NC_009480.1,1552884,42,150M,subsp_michi_contigs
2315,NZ_CP086350.1_48,97,NC_009480.1,2827702,0,150M,subsp_michi_contigs
2316,NZ_CP086350.1_48,145,NC_009480.1,2827582,0,150M,subsp_michi_contigs
2317,NZ_CP086350.1_49,97,NC_009480.1,2993796,3,150M,subsp_michi_contigs
2318,NZ_CP086350.1_49,145,NC_009480.1,2993676,3,150M,subsp_michi_contigs
2319,NZ_CP086350.1_50,97,NC_009480.1,2982104,23,150M,subsp_michi_contigs
2320,NZ_CP086350.1_50,145,NC_009480.1,2981984,23,150M,subsp_michi_contigs
2321,NZ_CP086350.1_52,97,NC_009480.1,2673164,24,150M,subsp_michi_contigs
2322,NZ_CP086350.1_52,145,NC_009480.1,2673044,24,150M,subsp_michi_contigs
2323,NZ_CP086350.1_53,97,NC_009480.1,1606531,3,150M,subsp_michi_contigs
2324,NZ_CP086350.1_53,145,NC_009480.1,1606411,3,150M,subsp_michi_contigs
2325,NZ_CP086350.1_54,97,NC_009480.1,2565018,3,150M,subsp_michi_contigs
2326,NZ_CP086350.1_54,145,NC_009480.1,2564898,3,150M,subsp_michi_contigs
2327,NZ_CP086350.1_55,97,NC_009480.1,2071865,3,150M,subsp_michi_contigs
2328,NZ_CP086350.1_55,145,NC_009480.1,2071745,3,150M,subsp_michi_contigs
2329,NZ_CP086350.1_56,97,NC_009480.1,2365660,8,150M,subsp_michi_contigs
2330,NZ_CP086350.1_56,145,NC_009480.1,2365540,8,150M,subsp_michi_contigs
2331,NZ_CP086350.1_57,97,NC_009480.1,1963387,24,150M,subsp_michi_contigs
2332,NZ_CP086350.1_57,145,NC_009480.1,1963267,24,150M,subsp_michi_contigs
2333,NZ_CP086350.1_58,97,NC_009480.1,653027,23,150M,subsp_michi_contigs
2334,NZ_CP086350.1_58,145,NC_009480.1,652907,23,150M,subsp_michi_contigs
2335,NZ_CP086350.1_60,153,NC_009480.1,1381955,40,150M,subsp_michi_contigs
2336,NZ_CP086350.1_61,97,NC_009480.1,376569,40,150M,subsp_michi_contigs
2337,NZ_CP086350.1_61,145,NC_009480.1,376449,40,150M,subsp_michi_contigs
2338,NZ_CP086350.1_63,97,NC_009480.1,959753,3,150M,subsp_michi_contigs
2339,NZ_CP086350.1_63,145,NC_009480.1,959633,3,150M,subsp_michi_contigs
2340,NZ_CP086350.1_64,97,NC_009480.1,759391,23,150M,subsp_michi_contigs
2341,NZ_CP086350.1_64,145,NC_009480.1,759271,23,150M,subsp_michi_contigs
